timestamp,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
2025-05-23T15:38:43.662956,246.77142210188606,271.01235118159354,246.77142210188606,312.3756795479892,50.80307382715887,,,6,4
2025-05-23T15:38:44.663530,246.77142210188606,246.77142210188606,246.77142210188606,312.3756795479892,55.82623767254023,,,5,4
2025-05-23T15:38:45.664134,271.01235118159354,257.6093565300547,257.6093565300547,312.3756795479892,57.234510516195996,,,4,3
2025-05-23T15:38:46.664742,271.01235118159354,246.77142210188606,288.3492588429451,349.9147799075381,57.472478755552686,,,2,3
2025-05-23T15:38:47.665703,237.7259664136401,257.6093565300547,246.77142210188606,288.3492588429451,53.547468666466955,,,3,4
2025-05-23T15:38:48.666664,257.6093565300547,257.6093565300547,257.6093565300547,426.52186008440685,56.64373198983395,,,0,3
2025-05-23T15:38:49.667409,246.77142210188606,246.77142210188606,246.77142210188606,426.52186008440685,51.99757255353518,,,0,1
2025-05-23T15:38:50.668027,246.77142210188606,257.6093565300547,257.6093565300547,426.52186008440685,52.10714496551202,,,0,2
2025-05-23T15:38:51.668634,217.33631712495702,257.6093565300547,246.77142210188606,426.52186008440685,51.88816801039644,,,0,1
2025-05-23T15:38:52.669245,246.77142210188606,246.77142210188606,246.77142210188606,,51.99757255353518,,,0,2
2025-05-23T15:38:53.670522,246.77142210188606,257.6093565300547,246.77142210188606,150.67133944632099,51.88816801039644,,,104,30
2025-05-23T15:38:54.672387,237.7259664136401,237.7259664136401,237.7259664136401,217.33631712495702,51.669857346894446,,,35,12
2025-05-23T15:38:55.673569,237.7259664136401,246.77142210188606,237.7259664136401,312.3756795479892,51.45220268974839,,,6,5
2025-05-23T15:38:56.674591,229.99710509039915,257.6093565300547,257.6093565300547,349.9147799075381,51.343618184885315,,,6,5
2025-05-23T15:38:57.675794,257.6093565300547,237.7259664136401,246.77142210188606,312.3756795479892,51.343618184885315,,,10,5
2025-05-23T15:38:58.677143,246.77142210188606,246.77142210188606,237.7259664136401,312.3756795479892,50.69543194758273,,,8,5
2025-05-23T15:38:59.678158,246.77142210188606,271.01235118159354,246.77142210188606,229.99710509039915,51.01882089756754,,,29,10
