timestamp,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
2025-05-23T16:29:47.696185,212.03456416785303,212.03456416785303,207.25295793310227,312.3756795479892,257.6093565300547,,,4,3
2025-05-23T16:29:48.697439,207.25295793310227,212.03456416785303,217.33631712495702,288.3492588429451,257.6093565300547,,,4,3
2025-05-23T16:29:49.698244,212.03456416785303,212.03456416785303,207.25295793310227,312.3756795479892,257.6093565300547,,,3,2
2025-05-23T16:29:50.698943,212.03456416785303,217.33631712495702,207.25295793310227,312.3756795479892,271.01235118159354,,,3,2
2025-05-23T16:29:51.703270,212.03456416785303,212.03456416785303,207.25295793310227,349.9147799075381,312.3756795479892,,,1,2
2025-05-23T16:29:52.703891,212.03456416785303,217.33631712495702,207.25295793310227,,,,,2,3
2025-05-23T16:29:53.707261,212.03456416785303,207.25295793310227,207.25295793310227,,,,,0,2
2025-05-23T16:29:54.707941,212.03456416785303,212.03456416785303,212.03456416785303,,,,,2,3
2025-05-23T16:29:55.708633,212.03456416785303,212.03456416785303,212.03456416785303,426.52186008440685,349.9147799075381,,,2,2
2025-05-23T16:29:56.709261,212.03456416785303,217.33631712495702,212.03456416785303,,,,,2,2
2025-05-23T16:29:57.709883,217.33631712495702,217.33631712495702,212.03456416785303,,,,,2,2
2025-05-23T16:29:58.710874,212.03456416785303,212.03456416785303,207.25295793310227,,426.52186008440685,,,2,1
2025-05-23T16:29:59.711819,212.03456416785303,212.03456416785303,207.25295793310227,426.52186008440685,,,,2,4
2025-05-23T16:30:00.712443,212.03456416785303,212.03456416785303,207.25295793310227,,426.52186008440685,,,1,3
2025-05-23T16:30:01.713123,212.03456416785303,212.03456416785303,207.25295793310227,,,,,2,2
2025-05-23T16:30:02.714061,217.33631712495702,217.33631712495702,212.03456416785303,,288.3492588429451,,,3,3
2025-05-23T16:30:03.714829,207.25295793310227,207.25295793310227,207.25295793310227,246.77142210188606,191.85696850481912,,,6,3
2025-05-23T16:30:04.715470,217.33631712495702,212.03456416785303,202.90488101178903,426.52186008440685,312.3756795479892,,,3,2
2025-05-23T16:30:05.716178,212.03456416785303,212.03456416785303,207.25295793310227,426.52186008440685,349.9147799075381,,,3,3
2025-05-23T16:30:06.717584,212.03456416785303,207.25295793310227,191.85696850481912,426.52186008440685,312.3756795479892,,,2,3
2025-05-23T16:30:07.718338,212.03456416785303,212.03456416785303,207.25295793310227,349.9147799075381,288.3492588429451,,,3,3
2025-05-23T16:30:08.719018,212.03456416785303,207.25295793310227,207.25295793310227,349.9147799075381,288.3492588429451,,,3,1
2025-05-23T16:30:09.719694,212.03456416785303,217.33631712495702,207.25295793310227,312.3756795479892,288.3492588429451,,,4,3
2025-05-23T16:30:10.720965,212.03456416785303,217.33631712495702,207.25295793310227,349.9147799075381,257.6093565300547,,,3,2
2025-05-23T16:30:11.721769,212.03456416785303,207.25295793310227,212.03456416785303,349.9147799075381,288.3492588429451,,,3,2
2025-05-23T16:30:12.722416,212.03456416785303,212.03456416785303,207.25295793310227,288.3492588429451,257.6093565300547,,,3,3
2025-05-23T16:30:13.723088,217.33631712495702,207.25295793310227,212.03456416785303,312.3756795479892,271.01235118159354,,,2,3
2025-05-23T16:30:14.723745,212.03456416785303,212.03456416785303,207.25295793310227,312.3756795479892,312.3756795479892,,,2,2
2025-05-23T16:30:15.724412,212.03456416785303,207.25295793310227,207.25295793310227,426.52186008440685,312.3756795479892,,,3,3
2025-05-23T16:30:16.725063,207.25295793310227,212.03456416785303,207.25295793310227,426.52186008440685,312.3756795479892,,,3,3
2025-05-23T16:30:17.725729,212.03456416785303,207.25295793310227,207.25295793310227,,349.9147799075381,,,1,2
2025-05-23T16:30:18.726375,207.25295793310227,207.25295793310227,212.03456416785303,,349.9147799075381,,,2,2
2025-05-23T16:30:19.727168,212.03456416785303,212.03456416785303,207.25295793310227,,,,,1,3
2025-05-23T16:30:20.727811,212.03456416785303,212.03456416785303,212.03456416785303,,,,,2,2
2025-05-23T16:30:21.728472,217.33631712495702,217.33631712495702,202.90488101178903,,,,,2,2
2025-05-23T16:30:22.729144,212.03456416785303,212.03456416785303,207.25295793310227,,,,,2,2
2025-05-23T16:30:23.729790,212.03456416785303,212.03456416785303,207.25295793310227,,,,,1,3
2025-05-23T16:30:24.730385,212.03456416785303,212.03456416785303,207.25295793310227,,,,,2,3
2025-05-23T16:30:25.731064,212.03456416785303,207.25295793310227,212.03456416785303,,,,,1,2
2025-05-23T16:30:26.731690,217.33631712495702,212.03456416785303,207.25295793310227,426.52186008440685,,,,2,3
2025-05-23T16:30:27.732328,207.25295793310227,212.03456416785303,217.33631712495702,426.52186008440685,312.3756795479892,,,2,2
2025-05-23T16:30:28.732967,212.03456416785303,217.33631712495702,212.03456416785303,,349.9147799075381,,,2,2
2025-05-23T16:30:29.733655,212.03456416785303,212.03456416785303,202.90488101178903,349.9147799075381,257.6093565300547,,,4,3
2025-05-23T16:30:30.734298,212.03456416785303,223.2723686655072,202.90488101178903,288.3492588429451,229.99710509039915,,,4,3
2025-05-23T16:30:31.734990,246.77142210188606,217.33631712495702,207.25295793310227,349.9147799075381,271.01235118159354,,,3,2
2025-05-23T16:30:32.736847,217.33631712495702,212.03456416785303,207.25295793310227,426.52186008440685,288.3492588429451,,,2,3
2025-05-23T16:30:33.737678,217.33631712495702,212.03456416785303,207.25295793310227,426.52186008440685,426.52186008440685,,,1,2
2025-05-23T16:30:34.738283,212.03456416785303,207.25295793310227,207.25295793310227,349.9147799075381,288.3492588429451,,,2,3
2025-05-23T16:30:35.738965,207.25295793310227,207.25295793310227,207.25295793310227,426.52186008440685,349.9147799075381,,,2,3
2025-05-23T16:30:36.739599,212.03456416785303,195.254726059463,212.03456416785303,349.9147799075381,246.77142210188606,,,4,3
2025-05-23T16:30:37.740233,207.25295793310227,212.03456416785303,207.25295793310227,,312.3756795479892,,,1,1
2025-05-23T16:30:38.740830,212.03456416785303,207.25295793310227,207.25295793310227,,288.3492588429451,,,2,2
2025-05-23T16:30:39.741443,202.90488101178903,212.03456416785303,202.90488101178903,,349.9147799075381,,,2,1
2025-05-23T16:30:40.742074,217.33631712495702,212.03456416785303,202.90488101178903,,,,,2,2
2025-05-23T16:30:41.742693,212.03456416785303,212.03456416785303,207.25295793310227,,,,,1,2
2025-05-23T16:30:42.743334,212.03456416785303,207.25295793310227,207.25295793310227,426.52186008440685,349.9147799075381,,,2,2
2025-05-23T16:30:43.743940,212.03456416785303,207.25295793310227,207.25295793310227,,,,,1,3
2025-05-23T16:30:44.744571,212.03456416785303,212.03456416785303,207.25295793310227,426.52186008440685,349.9147799075381,,,4,2
2025-05-23T16:30:45.745176,212.03456416785303,207.25295793310227,207.25295793310227,,349.9147799075381,,,2,3
2025-05-23T16:30:46.745807,217.33631712495702,217.33631712495702,207.25295793310227,,349.9147799075381,,,3,3
2025-05-23T16:30:47.746434,217.33631712495702,212.03456416785303,207.25295793310227,,426.52186008440685,,,2,2
2025-05-23T16:30:48.747293,207.25295793310227,207.25295793310227,207.25295793310227,349.9147799075381,288.3492588429451,,,2,2
2025-05-23T16:30:49.748107,212.03456416785303,212.03456416785303,229.99710509039915,288.3492588429451,229.99710509039915,,,4,3
2025-05-23T16:30:50.748767,212.03456416785303,207.25295793310227,207.25295793310227,312.3756795479892,257.6093565300547,,,4,3
2025-05-23T16:30:51.749400,212.03456416785303,217.33631712495702,207.25295793310227,349.9147799075381,288.3492588429451,,,3,3
2025-05-23T16:30:52.750056,212.03456416785303,217.33631712495702,207.25295793310227,426.52186008440685,288.3492588429451,,,3,3
2025-05-23T16:30:53.750721,217.33631712495702,212.03456416785303,207.25295793310227,426.52186008440685,312.3756795479892,,,2,2
2025-05-23T16:30:54.752095,202.90488101178903,212.03456416785303,207.25295793310227,426.52186008440685,349.9147799075381,,,3,3
2025-05-23T16:30:55.753424,207.25295793310227,207.25295793310227,202.90488101178903,,,,,2,3
2025-05-23T16:30:56.754818,207.25295793310227,207.25295793310227,212.03456416785303,,,,,2,2
