timestamp,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
2025-05-23T16:22:15.134855,212.03456416785303,212.03456416785303,207.25295793310227,426.52186008440685,46.19633256832134,,,1,1
2025-05-23T16:22:16.135479,212.03456416785303,212.03456416785303,207.25295793310227,349.9147799075381,46.29841195786986,,,3,3
2025-05-23T16:22:17.139217,212.03456416785303,198.9231607219532,207.25295793310227,349.9147799075381,46.502894324307874,,,2,3
2025-05-23T16:22:18.139892,207.25295793310227,212.03456416785303,207.25295793310227,312.3756795479892,45.78907114979381,,,3,2
2025-05-23T16:22:19.143504,207.25295793310227,212.03456416785303,212.03456416785303,312.3756795479892,45.89072999787237,,,2,2
2025-05-23T16:22:20.144213,217.33631712495702,217.33631712495702,207.25295793310227,312.3756795479892,45.89072999787237,,,3,2
2025-05-23T16:22:21.144903,212.03456416785303,223.2723686655072,207.25295793310227,349.9147799075381,46.400598886480964,,,2,2
2025-05-23T16:22:22.145583,212.03456416785303,212.03456416785303,212.03456416785303,312.3756795479892,47.53203338801751,,,3,2
2025-05-23T16:22:23.146507,212.03456416785303,217.33631712495702,212.03456416785303,312.3756795479892,47.119000539391834,,,2,2
2025-05-23T16:22:24.147368,212.03456416785303,217.33631712495702,207.25295793310227,312.3756795479892,47.0160334206916,,,3,3
2025-05-23T16:22:25.148031,217.33631712495702,217.33631712495702,217.33631712495702,349.9147799075381,47.0160334206916,,,2,3
2025-05-23T16:22:26.148704,212.03456416785303,207.25295793310227,212.03456416785303,349.9147799075381,44.97942061795288,,,2,2
2025-05-23T16:22:27.149366,212.03456416785303,212.03456416785303,207.25295793310227,349.9147799075381,45.08028367134273,,,2,2
2025-05-23T16:22:28.150018,217.33631712495702,212.03456416785303,212.03456416785303,349.9147799075381,45.58606076757388,,,2,1
2025-05-23T16:22:29.150677,212.03456416785303,212.03456416785303,207.25295793310227,349.9147799075381,45.48470734808183,,,2,2
2025-05-23T16:22:30.151384,212.03456416785303,207.25295793310227,212.03456416785303,349.9147799075381,45.58606076757388,,,1,2
2025-05-23T16:22:31.152027,217.33631712495702,212.03456416785303,207.25295793310227,349.9147799075381,45.58606076757388,,,2,2
2025-05-23T16:22:32.152663,207.25295793310227,207.25295793310227,212.03456416785303,426.52186008440685,46.09435975206122,,,2,2
