timestamp,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
2025-05-23T15:47:12.941812,246.77142210188606,257.6093565300547,246.77142210188606,426.52186008440685,53.771784554256044,,,0,3
2025-05-23T15:47:13.942841,246.77142210188606,246.77142210188606,237.7259664136401,312.3756795479892,53.65953240943776,,,8,5
2025-05-23T15:47:14.943571,237.7259664136401,271.01235118159354,237.7259664136401,312.3756795479892,53.771784554256044,,,4,4
2025-05-23T15:47:15.944189,246.77142210188606,246.77142210188606,246.77142210188606,349.9147799075381,53.65953240943776,,,5,4
2025-05-23T15:47:16.944813,246.77142210188606,246.77142210188606,229.99710509039915,312.3756795479892,53.771784554256044,,,6,4
2025-05-23T15:47:17.945442,237.7259664136401,246.77142210188606,246.77142210188606,312.3756795479892,53.771784554256044,,,5,4
2025-05-23T15:47:18.946096,246.77142210188606,246.77142210188606,229.99710509039915,312.3756795479892,53.547468666466955,,,6,4
2025-05-23T15:47:19.947150,237.7259664136401,257.6093565300547,237.7259664136401,312.3756795479892,53.65953240943776,,,9,5
2025-05-23T15:47:20.948170,246.77142210188606,257.6093565300547,246.77142210188606,288.3492588429451,53.88422654553801,,,9,4
2025-05-23T15:47:21.949363,237.7259664136401,237.7259664136401,246.77142210188606,312.3756795479892,54.10968589664827,,,6,5
2025-05-23T15:47:22.950796,229.99710509039915,257.6093565300547,237.7259664136401,271.01235118159354,54.44933547524835,,,13,6
2025-05-23T15:47:23.952145,246.77142210188606,237.7259664136401,237.7259664136401,288.3492588429451,54.56294745716593,,,6,4
2025-05-23T15:47:24.953460,223.2723686655072,246.77142210188606,229.99710509039915,288.3492588429451,54.44933547524835,,,4,4
2025-05-23T15:47:25.954892,246.77142210188606,257.6093565300547,237.7259664136401,312.3756795479892,54.67675968791423,,,0,2
2025-05-23T15:47:26.956220,237.7259664136401,246.77142210188606,237.7259664136401,426.52186008440685,54.33592222416081,,,0,2
2025-05-23T15:47:27.957492,246.77142210188606,246.77142210188606,229.99710509039915,426.52186008440685,54.10968589664827,,,0,2
2025-05-23T15:47:28.958893,229.99710509039915,237.7259664136401,237.7259664136401,349.9147799075381,53.996859838013734,,,1,3
2025-05-23T15:47:29.960004,229.99710509039915,246.77142210188606,229.99710509039915,426.52186008440685,53.996859838013734,,,0,3
2025-05-23T15:47:30.961379,246.77142210188606,246.77142210188606,237.7259664136401,349.9147799075381,53.996859838013734,,,4,4
2025-05-23T15:47:31.962800,229.99710509039915,237.7259664136401,237.7259664136401,288.3492588429451,53.996859838013734,,,10,5
2025-05-23T15:47:32.964115,237.7259664136401,237.7259664136401,229.99710509039915,246.77142210188606,53.88422654553801,,,27,10
2025-05-23T15:47:33.965554,223.2723686655072,229.99710509039915,229.99710509039915,288.3492588429451,53.88422654553801,,,11,5
2025-05-23T15:47:34.966267,257.6093565300547,257.6093565300547,246.77142210188606,271.01235118159354,53.88422654553801,,,12,5
